repository_name,func_path_in_repository,func_name,whole_func_string,language,func_code_string,func_code_tokens,func_documentation_string,func_documentation_tokens,split_name,func_code_url
michaelpb/omnic,omnic/cli/commands.py,_clear_cache,"def _clear_cache(url, ts=None):
    '''
    Helper function used by precache and clearcache that clears the cache
    of a given URL and type
    '''
    if ts is None:
        # Clears an entire ForeignResource cache
        res = ForeignResource(url)
        if not os.path.exists(res.cache_path_base):
            cli.printerr('%s is not cached (looked at %s)'
                         % (url, res.cache_path_base))
            return
        cli.print('%s: clearing ALL at %s'
                  % (url, res.cache_path_base))
        res.cache_remove_all()
    else:
        # Clears an entire ForeignResource cache
        res = TypedResource(url, ts)
        if not res.cache_exists():
            cli.printerr('%s is not cached for type %s (looked at %s)'
                         % (url, str(ts), res.cache_path))
            return
        cli.print('%s: clearing ""%s"" at %s'
                  % (url, str(ts), res.cache_path))
        if os.path.isdir(res.cache_path):
            res.cache_remove_as_dir()
        else:
            res.cache_remove()",python,"def _clear_cache(url, ts=None):
    '''
    Helper function used by precache and clearcache that clears the cache
    of a given URL and type
    '''
    if ts is None:
        # Clears an entire ForeignResource cache
        res = ForeignResource(url)
        if not os.path.exists(res.cache_path_base):
            cli.printerr('%s is not cached (looked at %s)'
                         % (url, res.cache_path_base))
            return
        cli.print('%s: clearing ALL at %s'
                  % (url, res.cache_path_base))
        res.cache_remove_all()
    else:
        # Clears an entire ForeignResource cache
        res = TypedResource(url, ts)
        if not res.cache_exists():
            cli.printerr('%s is not cached for type %s (looked at %s)'
                         % (url, str(ts), res.cache_path))
            return
        cli.print('%s: clearing ""%s"" at %s'
                  % (url, str(ts), res.cache_path))
        if os.path.isdir(res.cache_path):
            res.cache_remove_as_dir()
        else:
            res.cache_remove()","['def' '_clear_cache' '(' 'url' ',' 'ts' '=' 'None' ')' ':' 'if' 'ts' 'is'
 'None' ':' '# Clears an entire ForeignResource cache' 'res' '='
 'ForeignResource' '(' 'url' ')' 'if' 'not' 'os' '.' 'path' '.' 'exists'
 '(' 'res' '.' 'cache_path_base' ')' ':' 'cli' '.' 'printerr' '('
 ""'%s is not cached (looked at %s)'"" '%' '(' 'url' ',' 'res' '.'
 'cache_path_base' ')' ')' 'return' 'cli' '.' 'print' '('
 ""'%s: clearing ALL at %s'"" '%' '(' 'url' ',' 'res' '.' 'cache_path_base'
 ')' ')' 'res' '.' 'cache_remove_all' '(' ')' 'else' ':'
 '# Clears an entire ForeignResource cache' 'res' '=' 'TypedResource' '('
 'url' ',' 'ts' ')' 'if' 'not' 'res' '.' 'cache_exists' '(' ')' ':' 'cli'
 '.' 'printerr' '(' ""'%s is not cached for type %s (looked at %s)'"" '%'
 '(' 'url' ',' 'str' '(' 'ts' ')' ',' 'res' '.' 'cache_path' ')' ')'
 'return' 'cli' '.' 'print' '(' '\'%s: clearing ""%s"" at %s\'' '%' '('
 'url' ',' 'str' '(' 'ts' ')' ',' 'res' '.' 'cache_path' ')' ')' 'if' 'os'
 '.' 'path' '.' 'isdir' '(' 'res' '.' 'cache_path' ')' ':' 'res' '.'
 'cache_remove_as_dir' '(' ')' 'else' ':' 'res' '.' 'cache_remove' '(' ')']","Helper function used by precache and clearcache that clears the cache
    of a given URL and type","['Helper' 'function' 'used' 'by' 'precache' 'and' 'clearcache' 'that'
 'clears' 'the' 'cache' 'of' 'a' 'given' 'URL' 'and' 'type']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/cli/commands.py#L80-L107
michaelpb/omnic,omnic/cli/commands.py,_precache,"async def _precache(url, to_type, force=False):
    '''
    Helper function used by precache and precache-named which does the
    actual precaching
    '''
    if force:
        cli.print('%s: force clearing' % url)
        _clear_cache(url)
    cli.print('%s: precaching ""%s""' % (url, to_type))
    with autodrain_worker():
        await singletons.workers.async_enqueue_multiconvert(url, to_type)
    result = TypedResource(url, TypeString(to_type))
    cli.print('%s: %s precached at: %s' % (url, to_type, result.cache_path))",python,"async def _precache(url, to_type, force=False):
    '''
    Helper function used by precache and precache-named which does the
    actual precaching
    '''
    if force:
        cli.print('%s: force clearing' % url)
        _clear_cache(url)
    cli.print('%s: precaching ""%s""' % (url, to_type))
    with autodrain_worker():
        await singletons.workers.async_enqueue_multiconvert(url, to_type)
    result = TypedResource(url, TypeString(to_type))
    cli.print('%s: %s precached at: %s' % (url, to_type, result.cache_path))","['async' 'def' '_precache' '(' 'url' ',' 'to_type' ',' 'force' '=' 'False'
 ')' ':' 'if' 'force' ':' 'cli' '.' 'print' '(' ""'%s: force clearing'"" '%'
 'url' ')' '_clear_cache' '(' 'url' ')' 'cli' '.' 'print' '('
 '\'%s: precaching ""%s""\'' '%' '(' 'url' ',' 'to_type' ')' ')' 'with'
 'autodrain_worker' '(' ')' ':' 'await' 'singletons' '.' 'workers' '.'
 'async_enqueue_multiconvert' '(' 'url' ',' 'to_type' ')' 'result' '='
 'TypedResource' '(' 'url' ',' 'TypeString' '(' 'to_type' ')' ')' 'cli'
 '.' 'print' '(' ""'%s: %s precached at: %s'"" '%' '(' 'url' ',' 'to_type'
 ',' 'result' '.' 'cache_path' ')' ')']","Helper function used by precache and precache-named which does the
    actual precaching","['Helper' 'function' 'used' 'by' 'precache' 'and' 'precache' '-' 'named'
 'which' 'does' 'the' 'actual' 'precaching']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/cli/commands.py#L110-L122
michaelpb/omnic,omnic/utils/graph.py,DirectedGraph.get_all_paths_from,"def get_all_paths_from(self, start, seen=None):
        '''
        Return a list of all paths to all nodes from a given start node
        '''
        if seen is None:
            seen = frozenset()
        results = [(0, (start, ))]
        if start in seen or start not in self.edges:
            return results
        seen = seen | frozenset((start,))
        for node, edge_weight in self.edges[start].items():
            for subpath_weight, subpath in self.get_all_paths_from(node, seen):
                total_weight = edge_weight + subpath_weight
                full_path = (start, ) + subpath
                results.append((total_weight, full_path))
        return tuple(results)",python,"def get_all_paths_from(self, start, seen=None):
        '''
        Return a list of all paths to all nodes from a given start node
        '''
        if seen is None:
            seen = frozenset()
        results = [(0, (start, ))]
        if start in seen or start not in self.edges:
            return results
        seen = seen | frozenset((start,))
        for node, edge_weight in self.edges[start].items():
            for subpath_weight, subpath in self.get_all_paths_from(node, seen):
                total_weight = edge_weight + subpath_weight
                full_path = (start, ) + subpath
                results.append((total_weight, full_path))
        return tuple(results)","['def' 'get_all_paths_from' '(' 'self' ',' 'start' ',' 'seen' '=' 'None'
 ')' ':' 'if' 'seen' 'is' 'None' ':' 'seen' '=' 'frozenset' '(' ')'
 'results' '=' '[' '(' '0' ',' '(' 'start' ',' ')' ')' ']' 'if' 'start'
 'in' 'seen' 'or' 'start' 'not' 'in' 'self' '.' 'edges' ':' 'return'
 'results' 'seen' '=' 'seen' '|' 'frozenset' '(' '(' 'start' ',' ')' ')'
 'for' 'node' ',' 'edge_weight' 'in' 'self' '.' 'edges' '[' 'start' ']'
 '.' 'items' '(' ')' ':' 'for' 'subpath_weight' ',' 'subpath' 'in' 'self'
 '.' 'get_all_paths_from' '(' 'node' ',' 'seen' ')' ':' 'total_weight' '='
 'edge_weight' '+' 'subpath_weight' 'full_path' '=' '(' 'start' ',' ')'
 '+' 'subpath' 'results' '.' 'append' '(' '(' 'total_weight' ','
 'full_path' ')' ')' 'return' 'tuple' '(' 'results' ')']",Return a list of all paths to all nodes from a given start node,"['Return' 'a' 'list' 'of' 'all' 'paths' 'to' 'all' 'nodes' 'from' 'a'
 'given' 'start' 'node']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/graph.py#L46-L61
michaelpb/omnic,omnic/types/detectors.py,DetectorManager.detect,"def detect(self, path):
        '''
        Guesses a TypeString from the given path
        '''
        typestring = UNKNOWN
        for detector in self.detectors:
            if typestring != UNKNOWN and not detector.can_improve(typestring):
                continue
            if not detector.can_detect(path):
                continue
            detected = detector.detect(path)
            if detected:
                typestring = detected
        return typestring",python,"def detect(self, path):
        '''
        Guesses a TypeString from the given path
        '''
        typestring = UNKNOWN
        for detector in self.detectors:
            if typestring != UNKNOWN and not detector.can_improve(typestring):
                continue
            if not detector.can_detect(path):
                continue
            detected = detector.detect(path)
            if detected:
                typestring = detected
        return typestring","['def' 'detect' '(' 'self' ',' 'path' ')' ':' 'typestring' '=' 'UNKNOWN'
 'for' 'detector' 'in' 'self' '.' 'detectors' ':' 'if' 'typestring' '!='
 'UNKNOWN' 'and' 'not' 'detector' '.' 'can_improve' '(' 'typestring' ')'
 ':' 'continue' 'if' 'not' 'detector' '.' 'can_detect' '(' 'path' ')' ':'
 'continue' 'detected' '=' 'detector' '.' 'detect' '(' 'path' ')' 'if'
 'detected' ':' 'typestring' '=' 'detected' 'return' 'typestring']",Guesses a TypeString from the given path,['Guesses' 'a' 'TypeString' 'from' 'the' 'given' 'path'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/types/detectors.py#L26-L39
michaelpb/omnic,omnic/utils/filesystem.py,directory_walk,"def directory_walk(source_d, destination_d):
    '''
    Walk a directory structure and yield full parallel source and destination
    files, munging filenames as necessary
    '''
    for dirpath, dirnames, filenames in os.walk(source_d):
        relpath = os.path.relpath(dirpath, source_d)
        if relpath == '.':
            relpath = ''  # remove implied '.'
        for filename in filenames:
            suffix = filename
            if relpath:
                suffix = os.path.join(relpath, filename)
            full_source_path = os.path.join(source_d, suffix)
            full_destination_path = os.path.join(destination_d, suffix)
            yield full_source_path, full_destination_path",python,"def directory_walk(source_d, destination_d):
    '''
    Walk a directory structure and yield full parallel source and destination
    files, munging filenames as necessary
    '''
    for dirpath, dirnames, filenames in os.walk(source_d):
        relpath = os.path.relpath(dirpath, source_d)
        if relpath == '.':
            relpath = ''  # remove implied '.'
        for filename in filenames:
            suffix = filename
            if relpath:
                suffix = os.path.join(relpath, filename)
            full_source_path = os.path.join(source_d, suffix)
            full_destination_path = os.path.join(destination_d, suffix)
            yield full_source_path, full_destination_path","['def' 'directory_walk' '(' 'source_d' ',' 'destination_d' ')' ':' 'for'
 'dirpath' ',' 'dirnames' ',' 'filenames' 'in' 'os' '.' 'walk' '('
 'source_d' ')' ':' 'relpath' '=' 'os' '.' 'path' '.' 'relpath' '('
 'dirpath' ',' 'source_d' ')' 'if' 'relpath' '==' ""'.'"" ':' 'relpath' '='
 ""''"" ""# remove implied '.'"" 'for' 'filename' 'in' 'filenames' ':'
 'suffix' '=' 'filename' 'if' 'relpath' ':' 'suffix' '=' 'os' '.' 'path'
 '.' 'join' '(' 'relpath' ',' 'filename' ')' 'full_source_path' '=' 'os'
 '.' 'path' '.' 'join' '(' 'source_d' ',' 'suffix' ')'
 'full_destination_path' '=' 'os' '.' 'path' '.' 'join' '('
 'destination_d' ',' 'suffix' ')' 'yield' 'full_source_path' ','
 'full_destination_path']","Walk a directory structure and yield full parallel source and destination
    files, munging filenames as necessary","['Walk' 'a' 'directory' 'structure' 'and' 'yield' 'full' 'parallel'
 'source' 'and' 'destination' 'files' 'munging' 'filenames' 'as'
 'necessary']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/filesystem.py#L5-L20
michaelpb/omnic,omnic/utils/filesystem.py,recursive_symlink_dirs,"def recursive_symlink_dirs(source_d, destination_d):
    '''
    Create dirs and symlink all files recursively from source_d, ignoring
    errors (e.g. existing files)
    '''
    func = os.symlink
    if os.name == 'nt':
        # NOTE: need to verify that default perms only allow admins to create
        # symlinks on Windows
        func = shutil.copy
    if os.path.exists(destination_d):
        os.rmdir(destination_d)
    shutil.copytree(source_d, destination_d, copy_function=func)",python,"def recursive_symlink_dirs(source_d, destination_d):
    '''
    Create dirs and symlink all files recursively from source_d, ignoring
    errors (e.g. existing files)
    '''
    func = os.symlink
    if os.name == 'nt':
        # NOTE: need to verify that default perms only allow admins to create
        # symlinks on Windows
        func = shutil.copy
    if os.path.exists(destination_d):
        os.rmdir(destination_d)
    shutil.copytree(source_d, destination_d, copy_function=func)","['def' 'recursive_symlink_dirs' '(' 'source_d' ',' 'destination_d' ')' ':'
 'func' '=' 'os' '.' 'symlink' 'if' 'os' '.' 'name' '==' ""'nt'"" ':'
 '# NOTE: need to verify that default perms only allow admins to create'
 '# symlinks on Windows' 'func' '=' 'shutil' '.' 'copy' 'if' 'os' '.'
 'path' '.' 'exists' '(' 'destination_d' ')' ':' 'os' '.' 'rmdir' '('
 'destination_d' ')' 'shutil' '.' 'copytree' '(' 'source_d' ','
 'destination_d' ',' 'copy_function' '=' 'func' ')']","Create dirs and symlink all files recursively from source_d, ignoring
    errors (e.g. existing files)","['Create' 'dirs' 'and' 'symlink' 'all' 'files' 'recursively' 'from'
 'source_d' 'ignoring' 'errors' '(' 'e' '.' 'g' '.' 'existing' 'files' ')']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/filesystem.py#L23-L35
michaelpb/omnic,omnic/utils/filesystem.py,recursive_hardlink_dirs,"def recursive_hardlink_dirs(source_d, destination_d):
    '''
    Same as above, except creating hardlinks for all files
    '''
    func = os.link
    if os.name == 'nt':
        func = shutil.copy
    if os.path.exists(destination_d):
        os.rmdir(destination_d)
    shutil.copytree(source_d, destination_d, copy_function=func)",python,"def recursive_hardlink_dirs(source_d, destination_d):
    '''
    Same as above, except creating hardlinks for all files
    '''
    func = os.link
    if os.name == 'nt':
        func = shutil.copy
    if os.path.exists(destination_d):
        os.rmdir(destination_d)
    shutil.copytree(source_d, destination_d, copy_function=func)","['def' 'recursive_hardlink_dirs' '(' 'source_d' ',' 'destination_d' ')'
 ':' 'func' '=' 'os' '.' 'link' 'if' 'os' '.' 'name' '==' ""'nt'"" ':'
 'func' '=' 'shutil' '.' 'copy' 'if' 'os' '.' 'path' '.' 'exists' '('
 'destination_d' ')' ':' 'os' '.' 'rmdir' '(' 'destination_d' ')' 'shutil'
 '.' 'copytree' '(' 'source_d' ',' 'destination_d' ',' 'copy_function' '='
 'func' ')']","Same as above, except creating hardlinks for all files",['Same' 'as' 'above' 'except' 'creating' 'hardlinks' 'for' 'all' 'files'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/filesystem.py#L38-L47
michaelpb/omnic,omnic/utils/filesystem.py,flat_git_tree_to_nested,"def flat_git_tree_to_nested(flat_tree, prefix=''):
    '''
    Given an array in format:
        [
            [""100644"", ""blob"", ""ab3ce..."", ""748"", "".gitignore"" ],
            [""100644"", ""blob"", ""ab3ce..."", ""748"", ""path/to/thing"" ],
            ...
        ]

    Outputs in a nested format:
        {
            ""path"": ""/"",
            ""type"": ""directory"",
            ""children"": [
                {
                    ""type"": ""blob"",
                    ""size"": 748,
                    ""sha"": ""ab3ce..."",
                    ""mode"": ""100644"",
                },
                ...
            ],
            ...
        }
    '''
    root = _make_empty_dir_dict(prefix if prefix else '/')

    # Filter all descendents of this prefix
    descendent_files = [
        info for info in flat_tree
        if os.path.dirname(info[PATH]).startswith(prefix)
    ]

    # Figure out strictly leaf nodes of this tree (can be immediately added as
    # children)
    children_files = [
        info for info in descendent_files
        if os.path.dirname(info[PATH]) == prefix
    ]

    # Figure out all descendent directories
    descendent_dirs = set(
        os.path.dirname(info[PATH]) for info in descendent_files
        if os.path.dirname(info[PATH]).startswith(prefix)
        and not os.path.dirname(info[PATH]) == prefix
    )

    # Figure out all descendent directories
    children_dirs = set(
        dir_path for dir_path in descendent_dirs
        if os.path.dirname(dir_path) == prefix
    )

    # Recurse into children dirs, constructing file trees for each of them,
    # then appending those
    for dir_path in children_dirs:
        info = flat_git_tree_to_nested(descendent_files, prefix=dir_path)
        root['children'].append(info)

    # Append direct children files
    for info in children_files:
        root['children'].append(_make_child(info))

    return root",python,"def flat_git_tree_to_nested(flat_tree, prefix=''):
    '''
    Given an array in format:
        [
            [""100644"", ""blob"", ""ab3ce..."", ""748"", "".gitignore"" ],
            [""100644"", ""blob"", ""ab3ce..."", ""748"", ""path/to/thing"" ],
            ...
        ]

    Outputs in a nested format:
        {
            ""path"": ""/"",
            ""type"": ""directory"",
            ""children"": [
                {
                    ""type"": ""blob"",
                    ""size"": 748,
                    ""sha"": ""ab3ce..."",
                    ""mode"": ""100644"",
                },
                ...
            ],
            ...
        }
    '''
    root = _make_empty_dir_dict(prefix if prefix else '/')

    # Filter all descendents of this prefix
    descendent_files = [
        info for info in flat_tree
        if os.path.dirname(info[PATH]).startswith(prefix)
    ]

    # Figure out strictly leaf nodes of this tree (can be immediately added as
    # children)
    children_files = [
        info for info in descendent_files
        if os.path.dirname(info[PATH]) == prefix
    ]

    # Figure out all descendent directories
    descendent_dirs = set(
        os.path.dirname(info[PATH]) for info in descendent_files
        if os.path.dirname(info[PATH]).startswith(prefix)
        and not os.path.dirname(info[PATH]) == prefix
    )

    # Figure out all descendent directories
    children_dirs = set(
        dir_path for dir_path in descendent_dirs
        if os.path.dirname(dir_path) == prefix
    )

    # Recurse into children dirs, constructing file trees for each of them,
    # then appending those
    for dir_path in children_dirs:
        info = flat_git_tree_to_nested(descendent_files, prefix=dir_path)
        root['children'].append(info)

    # Append direct children files
    for info in children_files:
        root['children'].append(_make_child(info))

    return root","['def' 'flat_git_tree_to_nested' '(' 'flat_tree' ',' 'prefix' '=' ""''"" ')'
 ':' 'root' '=' '_make_empty_dir_dict' '(' 'prefix' 'if' 'prefix' 'else'
 ""'/'"" ')' '# Filter all descendents of this prefix' 'descendent_files'
 '=' '[' 'info' 'for' 'info' 'in' 'flat_tree' 'if' 'os' '.' 'path' '.'
 'dirname' '(' 'info' '[' 'PATH' ']' ')' '.' 'startswith' '(' 'prefix' ')'
 ']'
 '# Figure out strictly leaf nodes of this tree (can be immediately added as'
 '# children)' 'children_files' '=' '[' 'info' 'for' 'info' 'in'
 'descendent_files' 'if' 'os' '.' 'path' '.' 'dirname' '(' 'info' '['
 'PATH' ']' ')' '==' 'prefix' ']'
 '# Figure out all descendent directories' 'descendent_dirs' '=' 'set' '('
 'os' '.' 'path' '.' 'dirname' '(' 'info' '[' 'PATH' ']' ')' 'for' 'info'
 'in' 'descendent_files' 'if' 'os' '.' 'path' '.' 'dirname' '(' 'info' '['
 'PATH' ']' ')' '.' 'startswith' '(' 'prefix' ')' 'and' 'not' 'os' '.'
 'path' '.' 'dirname' '(' 'info' '[' 'PATH' ']' ')' '==' 'prefix' ')'
 '# Figure out all descendent directories' 'children_dirs' '=' 'set' '('
 'dir_path' 'for' 'dir_path' 'in' 'descendent_dirs' 'if' 'os' '.' 'path'
 '.' 'dirname' '(' 'dir_path' ')' '==' 'prefix' ')'
 '# Recurse into children dirs, constructing file trees for each of them,'
 '# then appending those' 'for' 'dir_path' 'in' 'children_dirs' ':' 'info'
 '=' 'flat_git_tree_to_nested' '(' 'descendent_files' ',' 'prefix' '='
 'dir_path' ')' 'root' '[' ""'children'"" ']' '.' 'append' '(' 'info' ')'
 '# Append direct children files' 'for' 'info' 'in' 'children_files' ':'
 'root' '[' ""'children'"" ']' '.' 'append' '(' '_make_child' '(' 'info' ')'
 ')' 'return' 'root']","Given an array in format:
        [
            [""100644"", ""blob"", ""ab3ce..."", ""748"", "".gitignore"" ],
            [""100644"", ""blob"", ""ab3ce..."", ""748"", ""path/to/thing"" ],
            ...
        ]

    Outputs in a nested format:
        {
            ""path"": ""/"",
            ""type"": ""directory"",
            ""children"": [
                {
                    ""type"": ""blob"",
                    ""size"": 748,
                    ""sha"": ""ab3ce..."",
                    ""mode"": ""100644"",
                },
                ...
            ],
            ...
        }","['Given' 'an' 'array' 'in' 'format' ':' '[' '[' '100644' 'blob' 'ab3ce'
 '...' '748' '.' 'gitignore' ']' '[' '100644' 'blob' 'ab3ce' '...' '748'
 'path' '/' 'to' '/' 'thing' ']' '...' ']']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/filesystem.py#L71-L134
michaelpb/omnic,omnic/config/settingsmanager.py,SettingsManager.load_all,"def load_all(self, key, default=None):
        '''
        Import settings key as a dict or list with values of importable paths
        If a default constructor is specified, and a path is not importable, it
        falls back to running the given constructor.
        '''
        value = getattr(self, key)
        if default is not None:
            def loader(path): return self.load_path_with_default(path, default)
        else:
            loader = self.load_path
        if isinstance(value, dict):
            return {key: loader(value) for key, value in value.items()}
        elif isinstance(value, list):
            return [loader(value) for value in value]
        else:
            raise ValueError('load_all must be list or dict')",python,"def load_all(self, key, default=None):
        '''
        Import settings key as a dict or list with values of importable paths
        If a default constructor is specified, and a path is not importable, it
        falls back to running the given constructor.
        '''
        value = getattr(self, key)
        if default is not None:
            def loader(path): return self.load_path_with_default(path, default)
        else:
            loader = self.load_path
        if isinstance(value, dict):
            return {key: loader(value) for key, value in value.items()}
        elif isinstance(value, list):
            return [loader(value) for value in value]
        else:
            raise ValueError('load_all must be list or dict')","['def' 'load_all' '(' 'self' ',' 'key' ',' 'default' '=' 'None' ')' ':'
 'value' '=' 'getattr' '(' 'self' ',' 'key' ')' 'if' 'default' 'is' 'not'
 'None' ':' 'def' 'loader' '(' 'path' ')' ':' 'return' 'self' '.'
 'load_path_with_default' '(' 'path' ',' 'default' ')' 'else' ':' 'loader'
 '=' 'self' '.' 'load_path' 'if' 'isinstance' '(' 'value' ',' 'dict' ')'
 ':' 'return' '{' 'key' ':' 'loader' '(' 'value' ')' 'for' 'key' ','
 'value' 'in' 'value' '.' 'items' '(' ')' '}' 'elif' 'isinstance' '('
 'value' ',' 'list' ')' ':' 'return' '[' 'loader' '(' 'value' ')' 'for'
 'value' 'in' 'value' ']' 'else' ':' 'raise' 'ValueError' '('
 ""'load_all must be list or dict'"" ')']","Import settings key as a dict or list with values of importable paths
        If a default constructor is specified, and a path is not importable, it
        falls back to running the given constructor.","['Import' 'settings' 'key' 'as' 'a' 'dict' 'or' 'list' 'with' 'values'
 'of' 'importable' 'paths' 'If' 'a' 'default' 'constructor' 'is'
 'specified' 'and' 'a' 'path' 'is' 'not' 'importable' 'it' 'falls' 'back'
 'to' 'running' 'the' 'given' 'constructor' '.']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/config/settingsmanager.py#L94-L110
michaelpb/omnic,omnic/config/settingsmanager.py,SettingsManager.load_path,"def load_path(self, path):
        '''
        Load and return a given import path to a module or class
        '''
        containing_module, _, last_item = path.rpartition('.')
        if last_item[0].isupper():
            # Is a class definition, should do an ""import from""
            path = containing_module
        imported_obj = importlib.import_module(path)
        if last_item[0].isupper():
            try:
                imported_obj = getattr(imported_obj, last_item)
            except AttributeError:
                msg = 'Cannot import ""%s"". ' \
                    '(Hint: CamelCase is only for classes)' % last_item
                raise ConfigurationError(msg)
        return imported_obj",python,"def load_path(self, path):
        '''
        Load and return a given import path to a module or class
        '''
        containing_module, _, last_item = path.rpartition('.')
        if last_item[0].isupper():
            # Is a class definition, should do an ""import from""
            path = containing_module
        imported_obj = importlib.import_module(path)
        if last_item[0].isupper():
            try:
                imported_obj = getattr(imported_obj, last_item)
            except AttributeError:
                msg = 'Cannot import ""%s"". ' \
                    '(Hint: CamelCase is only for classes)' % last_item
                raise ConfigurationError(msg)
        return imported_obj","['def' 'load_path' '(' 'self' ',' 'path' ')' ':' 'containing_module' ','
 '_' ',' 'last_item' '=' 'path' '.' 'rpartition' '(' ""'.'"" ')' 'if'
 'last_item' '[' '0' ']' '.' 'isupper' '(' ')' ':'
 '# Is a class definition, should do an ""import from""' 'path' '='
 'containing_module' 'imported_obj' '=' 'importlib' '.' 'import_module'
 '(' 'path' ')' 'if' 'last_item' '[' '0' ']' '.' 'isupper' '(' ')' ':'
 'try' ':' 'imported_obj' '=' 'getattr' '(' 'imported_obj' ',' 'last_item'
 ')' 'except' 'AttributeError' ':' 'msg' '=' '\'Cannot import ""%s"". \''
 ""'(Hint: CamelCase is only for classes)'"" '%' 'last_item' 'raise'
 'ConfigurationError' '(' 'msg' ')' 'return' 'imported_obj']",Load and return a given import path to a module or class,"['Load' 'and' 'return' 'a' 'given' 'import' 'path' 'to' 'a' 'module' 'or'
 'class']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/config/settingsmanager.py#L112-L128
michaelpb/omnic,omnic/config/settingsmanager.py,SettingsManager.load_path_with_default,"def load_path_with_default(self, path, default_constructor):
        '''
        Same as `load_path(path)', except uses default_constructor on import
        errors, or if loaded a auto-generated namespace package (e.g. bare
        directory).
        '''
        try:
            imported_obj = self.load_path(path)
        except (ImportError, ConfigurationError):
            imported_obj = default_constructor(path)
        else:
            # Ugly but seemingly expedient way to check a module was an
            # namespace type module
            if (isinstance(imported_obj, ModuleType) and
                    imported_obj.__spec__.origin == 'namespace'):
                imported_obj = default_constructor(path)
        return imported_obj",python,"def load_path_with_default(self, path, default_constructor):
        '''
        Same as `load_path(path)', except uses default_constructor on import
        errors, or if loaded a auto-generated namespace package (e.g. bare
        directory).
        '''
        try:
            imported_obj = self.load_path(path)
        except (ImportError, ConfigurationError):
            imported_obj = default_constructor(path)
        else:
            # Ugly but seemingly expedient way to check a module was an
            # namespace type module
            if (isinstance(imported_obj, ModuleType) and
                    imported_obj.__spec__.origin == 'namespace'):
                imported_obj = default_constructor(path)
        return imported_obj","['def' 'load_path_with_default' '(' 'self' ',' 'path' ','
 'default_constructor' ')' ':' 'try' ':' 'imported_obj' '=' 'self' '.'
 'load_path' '(' 'path' ')' 'except' '(' 'ImportError' ','
 'ConfigurationError' ')' ':' 'imported_obj' '=' 'default_constructor' '('
 'path' ')' 'else' ':'
 '# Ugly but seemingly expedient way to check a module was an'
 '# namespace type module' 'if' '(' 'isinstance' '(' 'imported_obj' ','
 'ModuleType' ')' 'and' 'imported_obj' '.' '__spec__' '.' 'origin' '=='
 ""'namespace'"" ')' ':' 'imported_obj' '=' 'default_constructor' '(' 'path'
 ')' 'return' 'imported_obj']","Same as `load_path(path)', except uses default_constructor on import
        errors, or if loaded a auto-generated namespace package (e.g. bare
        directory).","['Same' 'as' 'load_path' '(' 'path' ')' 'except' 'uses'
 'default_constructor' 'on' 'import' 'errors' 'or' 'if' 'loaded' 'a'
 'auto' '-' 'generated' 'namespace' 'package' '(' 'e' '.' 'g' '.' 'bare'
 'directory' ')' '.']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/config/settingsmanager.py#L130-L146
